author,fip_code,county,state,npi,start_date,end_date,citation,note
madeline,1,,Alabama,gathering_size_10_0,3/28/2020 0:00,,http://www.alabamapublichealth.gov/news/2020/03/28.html,max 10 people permitted if maintain 6 feet
madeline,1,,Alabama,gathering_size_25_to_11,3/19/2020 0:00,,http://www.alabamapublichealth.gov/news/2020/03/19.html,nan
madeline,1,,Alabama,non-essential_services_closure,3/28/2020 0:00,,http://www.alabamapublichealth.gov/news/2020/03/27.html ,T
madeline,1,,Alabama,shelter_in_place,4/4/2020 0:00,,https://governor.alabama.gov/assets/2020/04/FinalStatewideOrder4.3.2020.pdf, outside rec is okay with proper social distancing
madeline,1,,Alabama,closing_of_public_venues,3/28/2020 0:00,,http://www.alabamapublichealth.gov/news/2020/03/27.html,"3/19/20 order only for restaurants to do take out only, other public venues were not closed until 3/28 http://www.alabamapublichealth.gov/news/2020/03/19.html"
madeline,1,,Alabama,gathering_size_100_to_26,3/16/2020 0:00,,http://www.alabamapublichealth.gov/news/2020/03/16.html,*max 50 people
madeline,1,,Alabama,gathering_size_500_to_101,3/13/2020 0:00,,http://www.alabamapublichealth.gov/news/2020/03/13.html,nan
madeline,1,,Alabama,lockdown,,,nan,nan
madeline,1,,Alabama,religious_gatherings_banned,4/4/2020 0:00,,https://governor.alabama.gov/assets/2020/04/FinalStatewideOrder4.3.2020.pdf,"**Relgious gatherings are permitted if 10 or less people + 6ft distance; ""drive - in"" pwrkship permited w/ remaining in vehicle"
madeline,1,,Alabama,school_closure,3/20/2020 0:00,,http://www.alabamapublichealth.gov/news/2020/03/20.html,*specifically private schools (k-12) were ordered to close on 3/19/20 http://www.alabamapublichealth.gov/news/2020/03/19.html
charlene,1,,Alabama,social_distancing,4/3/2020 0:00,,https://www.alabamapublichealth.gov/legal/assets/soecovid19040320.pdf,nan
benjamin,2,,Alaska,closing_of_public_venues,3/18/2020 0:00,,https://gov.alaska.gov/wpcontent/uploads/sites/2/03172020SOACOVID19HealthMandate003.pdf,"Mandate 3: Closure of restaurants, bars, etc."
benjamin,2,,Alaska,Other,3/17/2020 0:00,,https://gov.alaska.gov/wpcontent/uploads/sites/2/03.16.20COVID19HealthMandate002.pdf,"Mandate 2: Closure of libraries, museums, etc."
benjamin,2,,Alaska,gathering_size_10_0,3/24/2020 0:00,,https://gov.alaska.gov/wpcontent/uploads/sites/2/03232020SOACOVID19HealthMandate009.pdf,nan
hannah,2,,Alaska,gathering_size_100_to_26,,,nan,nan
hannah,2,,Alaska,gathering_size_25_to_11,,,nan,nan
hannah,2,,Alaska,gathering_size_500_to_101,,,nan,nan
benjamin,2,,Alaska,lockdown,,,nan,nan
benjamin,2,,Alaska,non-essential_services_closure,3/28/2020 0:00,,https://content.govdelivery.com/accounts/AKDHSS/bulletins/283a713,nan
benjamin,2,,Alaska,religious_gatherings_banned,3/24/2020 0:00,,https://gov.alaska.gov/wpcontent/uploads/sites/2/03232020SOACOVID19HealthMandate009.pdf,implicit via gathering size >10 restriction
benjamin,2,,Alaska,school_closure,3/16/2020 0:00,,http://dhss.alaska.gov/News/Documents/press/2020/SOA_03132020_COVID19_HealthMandate.pdf,Mandate 1.2
benjamin,2,,Alaska,shelter_in_place,3/28/2020 0:00,,https://gov.alaska.gov/home/covid19healthmandates/,nan
benjamin,2,,Alaska,social_distancing,3/28/2020 0:00,,https://gov.alaska.gov/home/covid19healthmandates/,"Will be ""reevaluated"" (by Governor) on 4/11/2020"
Katie,4,,Arizona,non-essential_services_closure,3/31/2020 0:00,,https://azgovernor.gov/governor/news/2020/03/stayhomestayhealthystayconnected,nan
Katie,4,,Arizona,school_closure,3/15/2020 0:00,,https://azgovernor.gov/governor/news/2020/03/stayhomestayhealthystayconnected,nan
Katie,4,,Arizona,shelter_in_place,3/31/2020 0:00,,https://azgovernor.gov/sites/default/files/eo_202018_stay_home_stay_healthy_stay_connected_1.0.pdf,nan
Katie,4,,Arizona,closing_of_public_venues,3/31/2020 0:00,,https://azgovernor.gov/governor/news/2020/03/stayhomestayhealthystayconnected,nan
Katie,4,,Arizona,gathering_size_10_0,,,nan,nan
Katie,4,,Arizona,gathering_size_100_to_26,,,nan,nan
Katie,4,,Arizona,gathering_size_25_to_11,,,nan,nan
Katie,4,,Arizona,gathering_size_500_to_101,,,nan,nan
Katie,4,,Arizona,lockdown,,,nan,nan
Katie,4,,Arizona,religious_gatherings_banned,,,nan,religious gatherings exempted from shelter in place order
Katie,4,,Arizona,social_distancing,3/31/2020 0:00,,https://azgovernor.gov/sites/default/files/eo_202018_stay_home_stay_healthy_stay_connected_1.0.pdf,nan
isabella,5,,Arkansas,closing_of_public_venues,3/20/2020 0:00,,https://www.nwaonline.com/news/2020/mar/20/governorordersgymsrestaurantsbarsc/,nan
Katie,5,,Arkansas,gathering_size_10_0,3/27/2020 0:00,,https://governor.arkansas.gov/images/uploads/executiveOrders/EO_2010._.pdf,nan
Katie,5,,Arkansas,gathering_size_100_to_26,,,nan,nan
Katie,5,,Arkansas,gathering_size_25_to_11,,,nan,nan
Katie,5,,Arkansas,gathering_size_500_to_101,,,nan,nan
Katie,5,,Arkansas,lockdown,,,nan,nan
Katie,5,,Arkansas,non-essential_services_closure,4/6/2020 0:00,,https://governor.arkansas.gov/images/uploads/executiveOrders/EO_2013._.pdf,nan
Katie,5,,Arkansas,religious_gatherings_banned,,,nan,religious gatherings exempted from shelter in place order
Katie,5,,Arkansas,school_closure,3/19/2020 0:00,,https://www.4029tv.com/article/arkansasschoolstocloseforonsiteinstruction/31636051#,nan
Katie,5,,Arkansas,shelter_in_place,,,nan,nan
Katie,5,,Arkansas,social_distancing,3/27/2020 0:00,,https://governor.arkansas.gov/images/uploads/executiveOrders/EO_2010._.pdf,nan
madeline,6,,California,closing_of_public_venues,3/19/2020 0:00,,https://www.gov.ca.gov/wpcontent/uploads/2020/03/3.19.20attestedEON3320COVID19HEALTHORDER.pdf,nan
madeline,6,,California,gathering_size_500_to_101,3/11/2020 0:00,,https://www.gov.ca.gov/2020/03/11/californiapublichealthexpertsmassgatheringsshouldbepostponedorcanceledstatewidetoslowthespreadofcovid19/,max gathering 250; smaller events can occur if social distancing is kept
madeline,6,,California,non-essential_services_closure,3/19/2020 0:00,,https://www.gov.ca.gov/wpcontent/uploads/2020/03/3.19.20attestedEON3320COVID19HEALTHORDER.pdf,"implied by this order, only th 16 critical infrustructure sectors permited"
madeline,6,,California,school_closure,3/19/2020 0:00,,https://www.gov.ca.gov/wpcontent/uploads/2020/03/3.19.20attestedEON3320COVID19HEALTHORDER.pdf,implied schools officially closed (though many districts did on 3/13/20); State secured funding for schools on 3/13/20 if chose to close and many did https://www.gov.ca.gov/2020/03/13/governor-newsom-signs-executive-order-ensuring-state-funding-for-schools-even-in-event-of-physical-closure/
madeline,6,,California,shelter_in_place,3/19/2020 0:00,,https://www.gov.ca.gov/wpcontent/uploads/2020/03/3.19.20attestedEON3320COVID19HEALTHORDER.pdf,stay at home order
Katie,6,,California,gathering_size_10_0,3/16/2020 0:00,,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID19/CDPHGuidanceforthePreventionofCOVID19TransmissionforGatherings.aspx,nan
madeline,6,,California,gathering_size_100_to_26,,,nan,nan
madeline,6,,California,gathering_size_25_to_11,,,nan,nan
madeline,6,,California,lockdown,,,nan,nan
madeline,6,,California,religious_gatherings_banned,3/19/2020 0:00,,https://www.gov.ca.gov/wpcontent/uploads/2020/03/3.19.20attestedEON3320COVID19HEALTHORDER.pdf,"implied closures due to stay at home order and only permitted to leave residence for life saving essentials (food, outdoor recreation) with social distancing"
Katie,6,,California,social_distancing,3/19/2020 0:00,,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID19/Health%20Order%203.19.2020.pdf,3/16/20 directive in place for social distancing rules for vulnerable populations https://www.gov.ca.gov/2020/03/16/california-issues-directive-to-fight-covid-19/
isabella,8,,Colorado,non-essential_services_closure,3/19/2020 0:00,,https://drive.google.com/file/d/1aMOxiYDg1lI2U0EbkpyK8bBQT0sWJJhT/view,nan
isabella,8,,Colorado,closing_of_public_venues,3/19/2020 0:00,,https://drive.google.com/file/d/1aMOxiYDg1lI2U0EbkpyK8bBQT0sWJJhT/view,nan
isabella,8,,Colorado,gathering_size_10_0,3/19/2020 0:00,,https://kdvr.com/news/coronavirus/coloradohealthofficialsbanpublicgatheringsofmorethan10peoplewithseveralexceptions/,Time needed to change
isabella,8,,Colorado,gathering_size_100_to_26,,,nan,nan
isabella,8,,Colorado,gathering_size_25_to_11,,,nan,nan
isabella,8,,Colorado,gathering_size_500_to_101,,,nan,nan
isabella,8,,Colorado,lockdown,,,nan,nan
isabella,8,,Colorado,religious_gatherings_banned,,,nan,nan
isabella,8,,Colorado,school_closure,3/23/2020 0:00,,https://www.denverpost.com/2020/03/18/coloradoschoolsclosedcoronavirus2/,nan
isabella,8,,Colorado,shelter_in_place,4/2/2020 0:00,,https://drive.google.com/file/d/1hSyVD4wlb6evhqqrbEgypcgKMr6i8SOX/view,Had to change date
isabella,8,,Colorado,social_distancing,3/19/2020 0:00,,https://drive.google.com/file/d/1aMOxiYDg1lI2U0EbkpyK8bBQT0sWJJhT/view,nan
charlene,9,,Connecticut,gathering_size_500_to_101,3/12/2020 0:00,,https://portal.ct.gov//media/OfficeoftheGovernor/ExecutiveOrders/LamontExecutiveOrders/ExecutiveOrderNo7L.pdf,-
charlene,9,,Connecticut,school_closure,3/15/2020 0:00,,https://portal.ct.gov//media/OfficeoftheGovernor/ExecutiveOrders/LamontExecutiveOrders/ExecutiveOrderNo7L.pdf,-
hannah,9,,Connecticut,closing_of_public_venues,3/16/2020 0:00,,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-7D.pdf?la=en,nan
hannah,9,,Connecticut,gathering_size_10_0,3/26/2020 0:00,,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-7N.pdf?la=en,5 people max
hannah,9,,Connecticut,gathering_size_100_to_26,3/16/2020 0:00,,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-7D.pdf?la=en,nan
hannah,9,,Connecticut,gathering_size_25_to_11,,,,nan
charlene,9,,Connecticut,lockdown,,,,Pending
brianna,9,,Connecticut,non-essential_services_closure,3/23/2020 0:00,,https://portal.ct.gov/DECD/Content/Coronavirus-Business-Recovery/Business-Exemptions-for-Coronavirus, 
charlene,9,,Connecticut,religious_gatherings_banned,3/16/2020 0:00,,https://portal.ct.gov//media/OfficeoftheGovernor/ExecutiveOrders/LamontExecutiveOrders/ExecutiveOrderNo7L.pdf,-
hannah,9,,Connecticut,shelter_in_place,3/20/2020 0:00,,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-7H.pdf?la=en,nan
charlene,9,,Connecticut,social_distancing,3/16/2020 0:00,,https://portal.ct.gov//media/OfficeoftheGovernor/ExecutiveOrders/LamontExecutiveOrders/ExecutiveOrderNo7L.pdf,-
charlene,10,,Delaware,non-essential_services_closure,3/24/2020 0:00,,https://news.delaware.gov/2020/03/22/governorcarneyissuesstayathomeorderfordelawareans/,-
charlene,10,,Delaware,shelter_in_place,3/24/2020 0:00,,https://governor.delaware.gov/wpcontent/uploads/sites/24/2020/03/FifthModificationtoStateofEmergency03222020.pdf,-
brianna,10,,Delaware,closing_of_public_venues,3/16/2020 0:00,,https://governor.delaware.gov/health-soe/second-state-of-emergency/, 
hannah,10,,Delaware,gathering_size_10_0,3/22/2020 0:00,,https://governor.delaware.gov/wp-content/uploads/sites/24/2020/03/Fifth-Modification-to-State-of-Emergency-03222020.pdf,Family only
hannah,10,,Delaware,gathering_size_100_to_26,3/18/2020 0:00,,https://governor.delaware.gov/wp-content/uploads/sites/24/2020/03/Fourth-Modification-to-State-of-Emergency-03222020.pdf,50 people limit
hannah,10,,Delaware,gathering_size_25_to_11,,,nan,nan
hannah,10,,Delaware,gathering_size_500_to_101,,,nan,nan
hannah,10,,Delaware,lockdown,,,nan,nan
hannah,10,,Delaware,religious_gatherings_banned,,,nan,nan
hannah,10,,Delaware,school_closure,3/23/2020 0:00,,https://news.delaware.gov/2020/03/23/governor-carney-closes-delaware-schools-through-may-15/,nan
hannah,10,,Delaware,social_distancing,,,nan,nan
benjamin,11,,District of Columbia,closing_of_public_venues,3/16/2020 0:00,,https://mayor.dc.gov/sites/default/files/dc/sites/mayormb/publication/attachments/MOProhibitiononMassGatheringsDuringPublicHealthEmergency.pdf,nan
benjamin,11,,District of Columbia,gathering_size_10_0,3/25/2020 0:00,,https://coronavirus.dc.gov/sites/default/files/dc/sites/mayormb/release_content/attachments/Mayor%27s%20Order%202020053%20Closure%20of%20NonEssential%20Businesses%20and%20Prohibiti....pdf,nan
benjamin,11,,District of Columbia,gathering_size_100_to_26,3/16/2020 0:00,,https://mayor.dc.gov/sites/default/files/dc/sites/mayormb/publication/attachments/MOProhibitiononMassGatheringsDuringPublicHealthEmergency.pdf,nan
benjamin,11,,District of Columbia,non-essential_services_closure,3/25/2020 0:00,,https://coronavirus.dc.gov/sites/default/files/dc/sites/mayormb/release_content/attachments/Mayor%27s%20Order%202020053%20Closure%20of%20NonEssential%20Businesses%20and%20Prohibiti....pdf,nan
benjamin,11,,District of Columbia,school_closure,3/16/2020 0:00,,https://dcps.dc.gov/page/schoolemergenciesdelaysandclosures,nan
isabella,11,,District of Columbia,gathering_size_25_to_11,,,nan,nan
isabella,11,,District of Columbia,gathering_size_500_to_101,,,nan,nan
hannah,11,,District of Columbia,lockdown,,,nan,nan
benjamin,11,,District of Columbia,religious_gatherings_banned,3/25/2020 0:00,,https://coronavirus.dc.gov/sites/default/files/dc/sites/mayormb/release_content/attachments/Mayor%27s%20Order%202020053%20Closure%20of%20NonEssential%20Businesses%20and%20Prohibiti....pdf,implicit via gathering size <10 restriction
benjamin,11,,District of Columbia,shelter_in_place,4/1/2020 0:00,,https://coronavirus.dc.gov/release/mayorbowserissuesstayhomeorder,nan
isabella,11,,District of Columbia,social_distancing,3/13/2020 0:00,,https://www.dcpolicycenter.org/publications/covid19timeline/,nan
Katie,12,,Florida,shelter_in_place,4/3/2020 0:00,,https://www.flgov.com/wpcontent/uploads/orders/2020/EO_2091.pdf,nan
brianna,12,,Florida,closing_of_public_venues,3/20/2020 0:00,,https://www.flgov.com/wp-content/uploads/orders/2020/EO_20-91-compressed.pdf, 
Katie,12,,Florida,gathering_size_10_0,4/3/2020 0:00,,https://www.flgov.com/wpcontent/uploads/orders/2020/EO_2091.pdf,nan
luke,12,,Florida,gathering_size_100_to_26,,,nan,nan
luke,12,,Florida,gathering_size_25_to_11,,,nan,nan
luke,12,,Florida,gathering_size_500_to_101,,,nan,nan
luke,12,,Florida,lockdown,,,nan,nan
Katie,12,,Florida,non-essential_services_closure,4/3/2020 0:00,,https://www.flgov.com/wpcontent/uploads/orders/2020/EO_2091.pdf,nan
luke,12,,Florida,religious_gatherings_banned,,,nan,nan
luke,12,,Florida,school_closure,3/17/2020 0:00,,https://www.wtxl.com/news/localnews/allfloridask12schoolswillbecloseduntilapril15,nan
luke,12,,Florida,social_distancing,3/20/2020 0:00,,https://www.flgov.com/wpcontent/uploads/orders/2020/EO_2071.pdf,nan
Katie,13,,Georgia,gathering_size_10_0,3/24/2020 0:00,,https://gov.georgia.gov/executiveaction/executiveorders/2020executiveorders,nan
Katie,13,,Georgia,non-essential_services_closure,4/3/2020 0:00,,https://www.nytimes.com/interactive/2020/us/coronavirusstayathomeorder.html,nan
Katie,13,,Georgia,school_closure,3/18/2020 0:00,,https://gov.georgia.gov/executiveaction/executiveorders/2020executiveorders,nan
Katie,13,,Georgia,shelter_in_place,4/3/2020 0:00,,https://www.nytimes.com/interactive/2020/us/coronavirusstayathomeorder.html,nan
Katie,13,,Georgia,closing_of_public_venues,3/24/2020 0:00,,https://gov.georgia.gov/executiveaction/executiveorders/2020executiveorders,nan
isabella,13,,Georgia,gathering_size_100_to_26,,,nan,nan
isabella,13,,Georgia,gathering_size_25_to_11,,,nan,nan
isabella,13,,Georgia,gathering_size_500_to_101,,,nan,nan
isabella,13,,Georgia,lockdown,,,nan,nan
Katie,13,,Georgia,religious_gatherings_banned,,,nan,nan
Katie,13,,Georgia,social_distancing,3/24/2020 0:00,,https://gov.georgia.gov/executiveaction/executiveorders/2020executiveorders,nan
madeline,15,,Hawaii,shelter_in_place,3/25/2020 0:00,,https://hawaiicovid19.com/statewidestayathomeordereffectivemarch252020throughapril302020/,nan
madeline,15,,Hawaii,closing_of_public_venues,3/17/2020 0:00,,https://governor.hawaii.gov/newsroom/latestnews/properuseofcovid19testsimperativethereisacurrentshortageofhandsanitizersandtoiletpaperinhawaiiinpartbecauseofthepublicsoverreactiontocovid19thehawai/,nan
madeline,15,,Hawaii,gathering_size_10_0,3/17/2020 0:00,,https://governor.hawaii.gov/newsroom/latestnews/properuseofcovid19testsimperativethereisacurrentshortageofhandsanitizersandtoiletpaperinhawaiiinpartbecauseofthepublicsoverreactiontocovid19thehawai/,nan
brianna,15,,Hawaii,gathering_size_100_to_26,3/15/2020 0:00,,https://governor.hawaii.gov/wp-content/uploads/2020/03/2003109-ATG_COVID-19-Supplementary-Proclamation-signed.pdf, 
madeline,15,,Hawaii,gathering_size_25_to_11,,,nan,nan
madeline,15,,Hawaii,gathering_size_500_to_101,,,nan,nan
madeline,15,,Hawaii,lockdown,,,nan,nan
hannah,15,,Hawaii,non-essential_services_closure,3/25/2020 0:00,,https://governor.hawaii.gov/wp-content/uploads/2020/03/2003162-ATG_Third-Supplementary-Proclamation-for-COVID-19-signed.pdf,nan
madeline,15,,Hawaii,religious_gatherings_banned,3/17/2020 0:00,,https://www.hawaiinewsnow.com/2020/03/18/livegovernordiscusslatesteffortsstemspreadcoronavirus/,nan
hannah,15,,Hawaii,school_closure,3/19/2020 0:00,,http://www.hawaiipublicschools.org/ConnectWithUs/MediaRoom/PressReleases/Pages/HIDOE-extends-school-closures-implements-remote-work-to-maintain-essential-functions.aspx,"spring break extended, limited to essential functions, all schools set to close on 3/30 at end of spring break. "
madeline,15,,Hawaii,social_distancing,3/17/2020 0:00,,https://dod.hawaii.gov/hiema/files/2020/03/2003162ATG_ThirdSupplementaryProclamationforCOVID19signed.pdf,*this is the date the recommendations became mandated explicitly in an order
luke,16,,Idaho,closing_of_public_venues,3/25/2020 0:00,,https://boisedev.com/news/2020/03/25/idahostayathomeorder/,nan
luke,16,,Idaho,non-essential_services_closure,3/25/2020 0:00,,https://boisedev.com/news/2020/03/25/idahostayathomeorder/,nan
luke,16,,Idaho,religious_gatherings_banned,3/25/2020 0:00,,https://boisedev.com/news/2020/03/25/idahostayathomeorder/,nan
luke,16,,Idaho,shelter_in_place,3/25/2020 0:00,,https://boisedev.com/news/2020/03/25/idahostayathomeorder/,nan
Katie,16,,Idaho,gathering_size_10_0,3/25/2020 0:00,,https://coronavirus.idaho.gov/wpcontent/uploads/sites/127/2020/04/statewidestayhomeorder_040220.pdf,nan
Katie,16,,Idaho,gathering_size_100_to_26,,,nan,nan
luke,16,,Idaho,gathering_size_25_to_11,,,nan,nan
luke,16,,Idaho,gathering_size_500_to_101,,,nan,nan
luke,16,,Idaho,lockdown,,,nan,nan
Katie,16,,Idaho,school_closure,3/23/2020 0:00,,https://boardofed.idaho.gov/resources/boardapprovescovid19statewideguidance/,nan
Katie,16,,Idaho,social_distancing,3/25/2020 0:00,,https://coronavirus.idaho.gov/wpcontent/uploads/sites/127/2020/04/statewidestayhomeorder_040220.pdf,nan
isabella,17,,Illinois,shelter_in_place,3/21/2020 0:00,,https://www.illinoispolicy.org/whatyouneedtoknowaboutcoronavirusinillinois/,nan
hannah,17,,Illinois,closing_of_public_venues,3/16/2020 0:00,,https://www2.illinois.gov/Pages/Executive-Orders/ExecutiveOrder2020-07.aspx,nan
brianna,17,,Illinois,gathering_size_10_0,3/21/2020 0:00,,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-10.pdf, 
hannah,17,,Illinois,gathering_size_100_to_26,3/16/2020 0:00,,https://www2.illinois.gov/Pages/Executive-Orders/ExecutiveOrder2020-07.aspx,limit 50
hannah,17,,Illinois,gathering_size_25_to_11,,,nan,nan
brianna,17,,Illinois,gathering_size_500_to_101,,,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-04.pdf,Public and private gatherings of more than 1000 people are cancelled 
isabella,17,,Illinois,lockdown,,,nan,nan
hannah,17,,Illinois,non-essential_services_closure,3/21/2020 0:00,,https://www2.illinois.gov/Pages/Executive-Orders/ExecutiveOrder2020-10.aspx,nan
isabella,17,,Illinois,religious_gatherings_banned,3/16/2020 0:00,,https://www.illinoispolicy.org/whatyouneedtoknowaboutcoronavirusinillinois/,nan
hannah,17,,Illinois,school_closure,3/17/2020 0:00,,https://www2.illinois.gov/Pages/Executive-Orders/ExecutiveOrder2020-05.aspx,nan
brianna,17,,Illinois,social_distancing,3/13/2020 0:00,,https://www2.illinois.gov/Documents/ExecOrders/2020/ExecutiveOrder-2020-10.pdf, 
isabella,18,,Indiana,school_closure,3/19/2020 0:00,,https://chalkbeat.org/posts/in/2020/03/19/indianaordersschoolcloseduntilmay1cancelsstandardizedtests/,nan
hannah,18,,Indiana,closing_of_public_venues,3/16/2020 0:00,,https://www.in.gov/gov/files/ExecutiveOrder20-04FurtherOrdersforPublicHealthEmergency.pdf,nan
hannah,18,,Indiana,gathering_size_10_0,3/24/2020 0:00,,https://www.in.gov/gov/files/Executive_Order_20-08_Stay_at_Home.pdf,nan
hannah,18,,Indiana,gathering_size_100_to_26,3/16/2020 0:00,,https://www.in.gov/gov/files/ExecutiveOrder20-04FurtherOrdersforPublicHealthEmergency.pdf,50 limit
brianna,18,,Indiana,gathering_size_25_to_11, ,,nan,nan
hannah,18,,Indiana,gathering_size_500_to_101,,,nan,nan
isabella,18,,Indiana,lockdown,,,nan,nan
brianna,18,,Indiana,non-essential_services_closure,3/23/2020 0:00,,https://www.indystar.com/story/news/health/2020/03/24/indiana-stay-home-order-everything-you-need-know-coronavirus/2911266001/, 
isabella,18,,Indiana,religious_gatherings_banned,3/23/2020 0:00,,https://www.in.gov/dol/3142.htm,nan
isabella,18,,Indiana,shelter_in_place,3/23/2020 0:00,,https://www.in.gov/dol/3142.htm,nan
hannah,18,,Indiana,social_distancing,3/24/2020 0:00,,https://www.in.gov/gov/files/Executive_Order_20-08_Stay_at_Home.pdf,nan
isabella,19,,Iowa,closing_of_public_venues,3/17/2020 0:00,,https://www.desmoinesregister.com/story/news/health/2020/03/17/coronavirusiowareynoldsstatepublichealthemergencycovid19socialdistancing/5067571002/,nan
isabella,19,,Iowa,gathering_size_10_0,3/17/2020 0:00,,https://www.desmoinesregister.com/story/news/health/2020/03/17/coronavirusiowareynoldsstatepublichealthemergencycovid19socialdistancing/5067571002/,nan
hannah,19,,Iowa,gathering_size_100_to_26,,,nan,nan
isabella,19,,Iowa,gathering_size_25_to_11,,,nan,nan
isabella,19,,Iowa,gathering_size_500_to_101,,,nan,nan
isabella,19,,Iowa,lockdown,,,nan,nan
hannah,19,,Iowa,non-essential_services_closure,3/17/2020 0:00,,https://www.iowaeconomicdevelopment.com/UserDocs/news/Public_Health_Proclamation_-_2020.03.17.pdf,nan
isabella,19,,Iowa,religious_gatherings_banned,3/17/2020 0:00,,https://www.desmoinesregister.com/story/news/health/2020/03/17/coronavirusiowareynoldsstatepublichealthemergencycovid19socialdistancing/5067571002/,nan
isabella,19,,Iowa,school_closure,3/16/2020 0:00,,https://www.desmoinesregister.com/story/news/education/2020/03/16/coronavirusiowaschoolscloseddesmoineslaunchsummerfoodprogramschoolshutdown/5059825002/,nan
isabella,19,,Iowa,shelter_in_place,,,nan,nan
hannah,19,,Iowa,social_distancing,,,nan,nan
luke,20,,Kansas,school_closure,3/17/2020 0:00,,https://www.foxnews.com/us/kansasgovernororderspublicschoolstoclosefortherestoftheschoolyear,nan
Katie,20,,Kansas,shelter_in_place,3/30/2020 0:00,,https://governor.kansas.gov/governorkellyissuestemporarystatewidestayhomeorderinongoingefforttocombatcovid19/,nan
Katie,20,,Kansas,closing_of_public_venues,3/30/2020 0:00,,https://governor.kansas.gov/wp-content/uploads/2020/03/EO20-16.pdf,nan
Katie,20,,Kansas,gathering_size_10_0,3/24/2020 0:00,,https://governor.kansas.gov/wpcontent/uploads/2020/03/EO2014Executed.pdf,nan
hannah,20,,Kansas,gathering_size_100_to_26,3/17/2020 0:00,,https://governor.kansas.gov/wp-content/uploads/2020/03/20-04-Executed.pdf,limit 50
hannah,20,,Kansas,gathering_size_25_to_11,,,nan,nan
hannah,20,,Kansas,gathering_size_500_to_101,,,nan,nan
hannah,20,,Kansas,lockdown,,,nan,nan
Katie,20,,Kansas,non-essential_services_closure,3/30/2020 0:00,,https://governor.kansas.gov/wpcontent/uploads/2020/03/EO2016.pdf,nan
Katie,20,,Kansas,religious_gatherings_banned,4/7/2020 0:00,,https://governor.kansas.gov/governorkellyannouncesrevisedmassgatheringsguidancetoincludereligiousservices/,nan
Katie,20,,Kansas,social_distancing,3/24/2020 0:00,,https://governor.kansas.gov/wpcontent/uploads/2020/03/EO2014Executed.pdf,nan
madeline,21,,Kentucky,religious_gatherings_banned,3/19/2020 0:00,,https://governor.ky.gov/attachments/20200319_Order_MassGatherings.pdf,change from recommendation to official EO; encouraged religious services to cancel began on 3/11/20 https://kentucky.gov/Pages/Activity-stream.aspx?n=GovernorBeshear&prId=87
madeline,21,,Kentucky,closing_of_public_venues,3/17/2020 0:00,,https://governor.ky.gov/attachments/20200317_Order_PublicFacingBusinesses.pdf,bars/restaurants were ordered to take out only on 3/16/20 but this order officially includes everything; expanded on 3/25/20 to only life sustainng
madeline,21,,Kentucky,gathering_size_10_0,3/19/2020 0:00,,https://governor.ky.gov/attachments/20200319_Order_MassGatherings.pdf,officially banned mass gatherings of any kind (again not quanitifed but this is can be inferred)
hannah,21,,Kentucky,gathering_size_100_to_26,,,nan,nan
madeline,21,,Kentucky,gathering_size_25_to_11,,,nan,nan
madeline,21,,Kentucky,gathering_size_500_to_101,3/11/2020 0:00,,https://kentucky.gov/Pages/Activitystream.aspx?n=GovernorBeshear&prId=87,"*exact size is not noted but emphasized ""large gatherings"" "
madeline,21,,Kentucky,lockdown,,,nan,3/30/20 Order to restrict out of state travel https://governor.ky.gov/attachments/20200330_Executive-Order_2020-258_Out-of-State-Travel.pdf
madeline,21,,Kentucky,non-essential_services_closure,3/17/2020 0:00,,https://governor.ky.gov/attachments/20200317_Order_PublicFacingBusinesses.pdf,*further order extended to all non life sustaining in person retailers on 3/24/20 https://governor.ky.gov/attachments/20200322_Executive-Order_2020-246_Retail.pdf; expanded on 3/25/20 to only life sustainng
madeline,21,,Kentucky,school_closure,3/16/2020 0:00,,https://kentucky.gov/Pages/Activitystream.aspx?n=GovernorBeshear&prId=87,**3/16/20 strong recommendation but not an EO; remote education permitted https://kentucky.gov/Pages/Activity-stream.aspx?n=GovernorBeshear&prId=87
madeline,21,,Kentucky,shelter_in_place,3/25/2020 0:00,,https://governor.ky.gov/attachments/20200325_ExecutiveOrder_2020257_HealthyatHome.pdf,"""healthy at home"" "
madeline,21,,Kentucky,social_distancing,3/17/2020 0:00,,https://governor.ky.gov/attachments/20200317_Order_PublicFacingBusinesses.pdf,official change from recommendation to EO (gov. recommendationsn began 3/11/20 https://governor.ky.gov/covid19)
Katie,22,,Louisiana,gathering_size_10_0,3/23/2020 0:00,,https://gov.louisiana.gov/assets/Proclamations/2020/JBE332020.pdf,nan
